Species1,Species2,Species3,Species1_b,Species2_b,Species3_b,Species1_Density,Species2_Density,Species3_Density,Time
235,360,298,0,0,0,[],[],[],2625
259,382,289,0,0,0,[],[],[],2626
261,406,291,0,0,0,[],[],[],2627
223,392,289,0,0,0,[],[],[],2628
228,407,313,0,0,0,[],[],[],2629
252,357,295,0,0,0,[],[],[],2630
230,381,297,0,0,0,[],[],[],2631
216,383,314,0,0,0,[],[],[],2632
238,384,323,0,0,0,[],[],[],2633
231,387,286,0,0,0,[],[],[],2634
231,386,291,0,0,0,[],[],[],2635
235,404,278,0,0,0,[],[],[],2636
241,411,302,0,0,0,[],[],[],2637
231,371,299,0,0,0,[],[],[],2638
234,415,300,0,0,0,[],[],[],2639
248,405,312,0,0,0,[],[],[],2640
208,383,320,0,0,0,[],[],[],2641
242,411,318,0,0,0,[],[],[],2642
224,387,322,0,0,0,[],[],[],2643
237,382,319,0,0,0,[],[],[],2644
201,414,302,0,0,0,[],[],[],2645
223,403,324,0,0,0,[],[],[],2646
217,418,321,0,0,0,[],[],[],2647
236,375,328,0,0,0,[],[],[],2648
229,430,322,0,0,0,[],[],[],2649
253,381,306,0,0,0,[],[],[],2650
225,430,317,0,0,0,[],[],[],2651
248,390,320,0,0,0,[],[],[],2652
224,434,345,0,0,0,[],[],[],2653
214,412,326,0,0,0,[],[],[],2654
275,392,302,0,0,0,[],[],[],2655
226,406,323,0,0,0,[],[],[],2656
231,420,327,0,0,0,[],[],[],2657
214,408,343,0,0,0,[],[],[],2658
237,429,311,0,0,0,[],[],[],2659
237,428,307,0,0,0,[],[],[],2660
244,419,354,0,0,0,[],[],[],2661
240,429,337,0,0,0,[],[],[],2662
227,449,341,0,0,0,[],[],[],2663
263,432,332,0,0,0,[],[],[],2664
241,438,321,0,0,0,[],[],[],2665
255,424,328,0,0,0,[],[],[],2666
241,450,330,0,0,0,[],[],[],2667
221,459,352,0,0,0,[],[],[],2668
240,440,328,0,0,0,[],[],[],2669
237,415,320,0,0,0,[],[],[],2670
242,422,344,0,0,0,[],[],[],2671
237,467,344,0,0,0,[],[],[],2672
271,453,321,0,0,0,[],[],[],2673
227,461,350,0,0,0,[],[],[],2674
250,472,314,0,0,0,[],[],[],2675
231,434,365,0,0,0,[],[],[],2676
259,473,319,0,0,0,[],[],[],2677
262,419,332,0,0,0,[],[],[],2678
265,442,359,0,0,0,[],[],[],2679
262,444,304,0,0,0,[],[],[],2680
256,429,340,0,0,0,[],[],[],2681
243,484,311,0,0,0,[],[],[],2682
254,425,346,0,0,0,[],[],[],2683
243,471,331,0,0,0,[],[],[],2684
260,430,355,0,0,0,[],[],[],2685
231,493,355,0,0,0,[],[],[],2686
274,453,369,0,0,0,[],[],[],2687
248,453,316,0,0,0,[],[],[],2688
261,451,314,0,0,0,[],[],[],2689
257,492,329,0,0,0,[],[],[],2690
269,484,339,0,0,0,[],[],[],2691
264,443,326,0,0,0,[],[],[],2692
240,456,339,0,0,0,[],[],[],2693
255,461,331,0,0,0,[],[],[],2694
260,463,353,0,0,0,[],[],[],2695
227,499,365,0,0,0,[],[],[],2696
247,461,369,0,0,0,[],[],[],2697
254,477,338,0,0,0,[],[],[],2698
247,495,352,0,0,0,[],[],[],2699
228,499,343,0,0,0,[],[],[],2700
280,495,316,0,0,0,[],[],[],2701
252,481,347,0,0,0,[],[],[],2702
241,452,342,0,0,0,[],[],[],2703
244,506,313,0,0,0,[],[],[],2704
253,503,316,0,0,0,[],[],[],2705
258,520,308,0,0,0,[],[],[],2706
229,540,307,0,0,0,[],[],[],2707
283,481,308,0,0,0,[],[],[],2708
254,483,341,0,0,0,[],[],[],2709
239,520,385,0,0,0,[],[],[],2710
251,516,323,0,0,0,[],[],[],2711
238,480,346,0,0,0,[],[],[],2712
257,508,337,0,0,0,[],[],[],2713
243,525,339,0,0,0,[],[],[],2714
250,499,351,0,0,0,[],[],[],2715
271,487,303,0,0,0,[],[],[],2716
262,511,332,0,0,0,[],[],[],2717
267,506,332,0,0,0,[],[],[],2718
252,552,331,0,0,0,[],[],[],2719
269,516,355,0,0,0,[],[],[],2720
272,500,350,0,0,0,[],[],[],2721
274,489,355,0,0,0,[],[],[],2722
233,528,338,0,0,0,[],[],[],2723
273,519,343,0,0,0,[],[],[],2724
279,537,351,0,0,0,[],[],[],2725
272,524,384,0,0,0,[],[],[],2726
254,504,329,0,0,0,[],[],[],2727
270,523,331,0,0,0,[],[],[],2728
257,507,348,0,0,0,[],[],[],2729
251,523,348,0,0,0,[],[],[],2730
257,500,347,0,0,0,[],[],[],2731
265,494,368,0,0,0,[],[],[],2732
239,529,332,0,0,0,[],[],[],2733
260,563,352,0,0,0,[],[],[],2734
221,541,355,0,0,0,[],[],[],2735
234,522,356,0,0,0,[],[],[],2736
232,526,357,0,0,0,[],[],[],2737
256,567,366,0,0,0,[],[],[],2738
232,524,365,0,0,0,[],[],[],2739
256,539,346,0,0,0,[],[],[],2740
272,519,338,0,0,0,[],[],[],2741
221,562,353,0,0,0,[],[],[],2742
254,547,345,0,0,0,[],[],[],2743
244,542,336,0,0,0,[],[],[],2744
265,532,320,0,0,0,[],[],[],2745
273,540,338,0,0,0,[],[],[],2746
235,578,368,0,0,0,[],[],[],2747
223,511,344,0,0,0,[],[],[],2748
248,567,346,0,0,0,[],[],[],2749
231,532,375,0,0,0,[],[],[],2750
237,520,350,0,0,0,[],[],[],2751
243,552,344,0,0,0,[],[],[],2752
243,555,323,0,0,0,[],[],[],2753
236,536,367,0,0,0,[],[],[],2754
244,568,342,0,0,0,[],[],[],2755
259,558,364,0,0,0,[],[],[],2756
221,580,350,0,0,0,[],[],[],2757
237,566,366,0,0,0,[],[],[],2758
226,555,331,0,0,0,[],[],[],2759
247,575,303,0,0,0,[],[],[],2760
241,536,350,0,0,0,[],[],[],2761
263,574,353,0,0,0,[],[],[],2762
241,536,387,0,0,0,[],[],[],2763
246,586,356,0,0,0,[],[],[],2764
260,573,358,0,0,0,[],[],[],2765
250,569,358,0,0,0,[],[],[],2766
218,606,371,0,0,0,[],[],[],2767
258,556,339,0,0,0,[],[],[],2768
224,590,373,0,0,0,[],[],[],2769
235,576,342,0,0,0,[],[],[],2770
260,629,344,0,0,0,[],[],[],2771
266,619,329,0,0,0,[],[],[],2772
250,618,358,0,0,0,[],[],[],2773
243,618,325,0,0,0,[],[],[],2774
261,584,382,0,0,0,[],[],[],2775
235,613,347,0,0,0,[],[],[],2776
260,554,376,0,0,0,[],[],[],2777
245,579,358,0,0,0,[],[],[],2778
276,596,353,0,0,0,[],[],[],2779
237,585,348,0,0,0,[],[],[],2780
258,597,383,0,0,0,[],[],[],2781
256,634,361,0,0,0,[],[],[],2782
260,629,350,0,0,0,[],[],[],2783
222,609,409,0,0,0,[],[],[],2784
217,606,411,0,0,0,[],[],[],2785
229,591,321,0,0,0,[],[],[],2786
241,633,361,0,0,0,[],[],[],2787
251,652,370,0,0,0,[],[],[],2788
266,569,372,0,0,0,[],[],[],2789
232,595,384,0,0,0,[],[],[],2790
246,608,378,0,0,0,[],[],[],2791
226,613,371,0,0,0,[],[],[],2792
266,616,390,0,0,0,[],[],[],2793
239,540,404,0,0,0,[],[],[],2794
243,588,389,0,0,0,[],[],[],2795
226,646,407,0,0,0,[],[],[],2796
254,548,390,0,0,0,[],[],[],2797
262,623,386,0,0,0,[],[],[],2798
229,596,406,0,0,0,[],[],[],2799
238,612,403,0,0,0,[],[],[],2800
248,617,380,0,0,0,[],[],[],2801
255,633,389,0,0,0,[],[],[],2802
239,621,367,0,0,0,[],[],[],2803
258,604,377,0,0,0,[],[],[],2804
237,627,361,0,0,0,[],[],[],2805
259,593,362,0,0,0,[],[],[],2806
250,612,360,0,0,0,[],[],[],2807
274,620,386,0,0,0,[],[],[],2808
246,641,386,0,0,0,[],[],[],2809
280,620,382,0,0,0,[],[],[],2810
243,634,391,0,0,0,[],[],[],2811
240,618,366,0,0,0,[],[],[],2812
251,608,392,0,0,0,[],[],[],2813
236,631,382,0,0,0,[],[],[],2814
229,633,384,0,0,0,[],[],[],2815
247,628,387,0,0,0,[],[],[],2816
259,631,381,0,0,0,[],[],[],2817
249,605,406,0,0,0,[],[],[],2818
239,674,367,0,0,0,[],[],[],2819
241,675,346,0,0,0,[],[],[],2820
259,634,411,0,0,0,[],[],[],2821
239,693,372,0,0,0,[],[],[],2822
230,650,417,0,0,0,[],[],[],2823
252,662,386,0,0,0,[],[],[],2824
231,642,381,0,0,0,[],[],[],2825
236,647,405,0,0,0,[],[],[],2826
267,615,383,0,0,0,[],[],[],2827
258,648,406,0,0,0,[],[],[],2828
248,616,357,0,0,0,[],[],[],2829
265,605,364,0,0,0,[],[],[],2830
244,677,382,0,0,0,[],[],[],2831
264,625,409,0,0,0,[],[],[],2832
254,688,352,0,0,0,[],[],[],2833
256,676,387,0,0,0,[],[],[],2834
272,662,386,0,0,0,[],[],[],2835
276,672,342,0,0,0,[],[],[],2836
226,619,410,0,0,0,[],[],[],2837
233,682,395,0,0,0,[],[],[],2838
283,659,371,0,0,0,[],[],[],2839
241,668,409,0,0,0,[],[],[],2840
270,646,363,0,0,0,[],[],[],2841
277,657,355,0,0,0,[],[],[],2842
195,702,372,0,0,0,[],[],[],2843
238,694,365,0,0,0,[],[],[],2844
229,681,403,0,0,0,[],[],[],2845
232,695,381,0,0,0,[],[],[],2846
261,647,406,0,0,0,[],[],[],2847
270,637,435,0,0,0,[],[],[],2848
300,662,386,0,0,0,[],[],[],2849
255,654,386,0,0,0,[],[],[],2850
260,696,394,0,0,0,[],[],[],2851
241,689,397,0,0,0,[],[],[],2852
209,700,372,0,0,0,[],[],[],2853
265,687,382,0,0,0,[],[],[],2854
230,663,430,0,0,0,[],[],[],2855
259,683,380,0,0,0,[],[],[],2856
261,663,379,0,0,0,[],[],[],2857
261,670,389,0,0,0,[],[],[],2858
269,687,394,0,0,0,[],[],[],2859
263,681,390,0,0,0,[],[],[],2860
265,681,405,0,0,0,[],[],[],2861
271,658,408,0,0,0,[],[],[],2862
229,692,428,0,0,0,[],[],[],2863
277,673,368,0,0,0,[],[],[],2864
256,689,404,0,0,0,[],[],[],2865
262,705,396,0,0,0,[],[],[],2866
257,669,428,0,0,0,[],[],[],2867
253,693,447,0,0,0,[],[],[],2868
258,653,390,0,0,0,[],[],[],2869
261,692,403,0,0,0,[],[],[],2870
262,668,386,0,0,0,[],[],[],2871
249,701,415,0,0,0,[],[],[],2872
246,652,431,0,0,0,[],[],[],2873
247,706,388,0,0,0,[],[],[],2874
248,708,407,0,0,0,[],[],[],2875
250,645,431,0,0,0,[],[],[],2876
260,684,427,0,0,0,[],[],[],2877
268,704,392,0,0,0,[],[],[],2878
263,701,404,0,0,0,[],[],[],2879
241,714,416,0,0,0,[],[],[],2880
227,728,394,0,0,0,[],[],[],2881
242,719,402,0,0,0,[],[],[],2882
253,734,399,0,0,0,[],[],[],2883
247,713,367,0,0,0,[],[],[],2884
264,678,427,0,0,0,[],[],[],2885
265,730,417,0,0,0,[],[],[],2886
249,692,403,0,0,0,[],[],[],2887
272,717,417,0,0,0,[],[],[],2888
252,730,423,0,0,0,[],[],[],2889
243,698,419,0,0,0,[],[],[],2890
251,698,417,0,0,0,[],[],[],2891
257,740,396,0,0,0,[],[],[],2892
242,723,401,0,0,0,[],[],[],2893
268,698,421,0,0,0,[],[],[],2894
256,716,375,0,0,0,[],[],[],2895
271,702,421,0,0,0,[],[],[],2896
255,768,406,0,0,0,[],[],[],2897
252,715,420,0,0,0,[],[],[],2898
232,698,416,0,0,0,[],[],[],2899
280,668,424,0,0,0,[],[],[],2900
259,754,392,0,0,0,[],[],[],2901
250,752,423,0,0,0,[],[],[],2902
210,707,429,0,0,0,[],[],[],2903
263,745,400,0,0,0,[],[],[],2904
266,697,393,0,0,0,[],[],[],2905
245,757,394,0,0,0,[],[],[],2906
264,711,473,0,0,0,[],[],[],2907
273,737,414,0,0,0,[],[],[],2908
248,740,410,0,0,0,[],[],[],2909
262,741,432,0,0,0,[],[],[],2910
260,753,419,0,0,0,[],[],[],2911
245,705,439,0,0,0,[],[],[],2912
288,753,407,0,0,0,[],[],[],2913
256,709,435,0,0,0,[],[],[],2914
277,752,379,0,0,0,[],[],[],2915
242,738,424,0,0,0,[],[],[],2916
256,751,425,0,0,0,[],[],[],2917
264,741,423,0,0,0,[],[],[],2918
254,733,467,0,0,0,[],[],[],2919
272,765,432,0,0,0,[],[],[],2920
246,756,461,0,0,0,[],[],[],2921
257,766,454,0,0,0,[],[],[],2922
227,799,422,0,0,0,[],[],[],2923
246,779,435,0,0,0,[],[],[],2924
254,748,431,0,0,0,[],[],[],2925
260,734,470,0,0,0,[],[],[],2926
236,777,438,0,0,0,[],[],[],2927
282,777,438,0,0,0,[],[],[],2928
259,758,422,0,0,0,[],[],[],2929
252,729,430,0,0,0,[],[],[],2930
245,774,407,0,0,0,[],[],[],2931
237,783,425,0,0,0,[],[],[],2932
228,755,442,0,0,0,[],[],[],2933
254,824,407,0,0,0,[],[],[],2934
262,770,436,0,0,0,[],[],[],2935
231,773,465,0,0,0,[],[],[],2936
221,798,428,0,0,0,[],[],[],2937
247,770,453,0,0,0,[],[],[],2938
216,817,438,0,0,0,[],[],[],2939
244,756,470,0,0,0,[],[],[],2940
225,821,438,0,0,0,[],[],[],2941
226,779,453,0,0,0,[],[],[],2942
240,779,445,0,0,0,[],[],[],2943
237,793,452,0,0,0,[],[],[],2944
264,800,425,0,0,0,[],[],[],2945
225,792,462,0,0,0,[],[],[],2946
237,819,463,0,0,0,[],[],[],2947
235,795,425,0,0,0,[],[],[],2948
207,808,412,0,0,0,[],[],[],2949
221,824,449,0,0,0,[],[],[],2950
249,808,447,0,0,0,[],[],[],2951
266,805,455,0,0,0,[],[],[],2952
261,787,453,0,0,0,[],[],[],2953
251,769,444,0,0,0,[],[],[],2954
245,822,451,0,0,0,[],[],[],2955
245,808,436,0,0,0,[],[],[],2956
231,839,461,0,0,0,[],[],[],2957
252,775,426,0,0,0,[],[],[],2958
235,805,450,0,0,0,[],[],[],2959
241,800,434,0,0,0,[],[],[],2960
244,760,481,0,0,0,[],[],[],2961
246,828,440,0,0,0,[],[],[],2962
246,788,464,0,0,0,[],[],[],2963
249,779,447,0,0,0,[],[],[],2964
222,834,420,0,0,0,[],[],[],2965
233,769,459,0,0,0,[],[],[],2966
246,779,447,0,0,0,[],[],[],2967
242,783,500,0,0,0,[],[],[],2968
252,767,457,0,0,0,[],[],[],2969
258,808,450,0,0,0,[],[],[],2970
259,845,417,0,0,0,[],[],[],2971
237,824,464,0,0,0,[],[],[],2972
254,790,447,0,0,0,[],[],[],2973
248,819,453,0,0,0,[],[],[],2974
236,827,449,0,0,0,[],[],[],2975
206,792,481,0,0,0,[],[],[],2976
236,861,470,0,0,0,[],[],[],2977
255,815,446,0,0,0,[],[],[],2978
224,881,443,0,0,0,[],[],[],2979
233,805,437,0,0,0,[],[],[],2980
240,801,476,0,0,0,[],[],[],2981
236,845,468,0,0,0,[],[],[],2982
247,805,453,0,0,0,[],[],[],2983
235,837,432,0,0,0,[],[],[],2984
251,818,470,0,0,0,[],[],[],2985
242,850,463,0,0,0,[],[],[],2986
231,832,455,0,0,0,[],[],[],2987
250,833,470,0,0,0,[],[],[],2988
262,776,443,0,0,0,[],[],[],2989
241,881,412,0,0,0,[],[],[],2990
258,831,440,0,0,0,[],[],[],2991
223,787,460,0,0,0,[],[],[],2992
210,840,454,0,0,0,[],[],[],2993
230,873,467,0,0,0,[],[],[],2994
238,838,459,0,0,0,[],[],[],2995
221,814,483,0,0,0,[],[],[],2996
224,847,427,0,0,0,[],[],[],2997
240,844,417,0,0,0,[],[],[],2998
243,851,452,0,0,0,[],[],[],2999
227,841,469,0,0,0,[],[],[],3000
245,865,460,0,0,0,[],[],[],3001
248,865,461,0,0,0,[],[],[],3002
234,859,424,0,0,0,[],[],[],3003
238,827,443,0,0,0,[],[],[],3004
233,834,431,0,0,0,[],[],[],3005
264,829,433,0,0,0,[],[],[],3006
268,866,423,0,0,0,[],[],[],3007
238,855,434,0,0,0,[],[],[],3008
231,851,440,0,0,0,[],[],[],3009
255,885,414,0,0,0,[],[],[],3010
243,881,432,0,0,0,[],[],[],3011
226,892,440,0,0,0,[],[],[],3012
219,862,448,0,0,0,[],[],[],3013
271,835,471,0,0,0,[],[],[],3014
242,877,465,0,0,0,[],[],[],3015
244,889,434,0,0,0,[],[],[],3016
238,874,459,0,0,0,[],[],[],3017
244,884,451,0,0,0,[],[],[],3018
269,859,430,0,0,0,[],[],[],3019
254,821,477,0,0,0,[],[],[],3020
243,872,451,0,0,0,[],[],[],3021
244,911,419,0,0,0,[],[],[],3022
257,841,437,0,0,0,[],[],[],3023
283,838,429,0,0,0,[],[],[],3024
241,834,474,0,0,0,[],[],[],3025
225,906,439,0,0,0,[],[],[],3026
245,867,429,0,0,0,[],[],[],3027
271,827,421,0,0,0,[],[],[],3028
220,842,469,0,0,0,[],[],[],3029
239,862,473,0,0,0,[],[],[],3030
234,906,439,0,0,0,[],[],[],3031
253,871,453,0,0,0,[],[],[],3032
260,871,432,0,0,0,[],[],[],3033
264,882,460,0,0,0,[],[],[],3034
268,848,436,0,0,0,[],[],[],3035
218,880,449,0,0,0,[],[],[],3036
248,915,432,0,0,0,[],[],[],3037
255,879,438,0,0,0,[],[],[],3038
222,856,504,0,0,0,[],[],[],3039
259,844,446,0,0,0,[],[],[],3040
244,897,430,0,0,0,[],[],[],3041
248,888,418,0,0,0,[],[],[],3042
236,867,444,0,0,0,[],[],[],3043
240,897,439,0,0,0,[],[],[],3044
232,852,462,0,0,0,[],[],[],3045
250,915,451,0,0,0,[],[],[],3046
260,924,458,0,0,0,[],[],[],3047
243,894,428,0,0,0,[],[],[],3048
234,888,478,0,0,0,[],[],[],3049
242,938,394,0,0,0,[],[],[],3050
222,897,466,0,0,0,[],[],[],3051
224,922,436,0,0,0,[],[],[],3052
240,874,445,0,0,0,[],[],[],3053
224,876,463,0,0,0,[],[],[],3054
234,861,461,0,0,0,[],[],[],3055
236,891,437,0,0,0,[],[],[],3056
236,862,431,0,0,0,[],[],[],3057
228,850,491,0,0,0,[],[],[],3058
255,873,465,0,0,0,[],[],[],3059
230,844,511,0,0,0,[],[],[],3060
241,902,440,0,0,0,[],[],[],3061
222,918,440,0,0,0,[],[],[],3062
217,893,445,0,0,0,[],[],[],3063
219,911,423,0,0,0,[],[],[],3064
219,850,488,0,0,0,[],[],[],3065
244,906,461,0,0,0,[],[],[],3066
235,858,461,0,0,0,[],[],[],3067
227,880,490,0,0,0,[],[],[],3068
230,934,466,0,0,0,[],[],[],3069
224,878,452,0,0,0,[],[],[],3070
232,900,469,0,0,0,[],[],[],3071
227,888,457,0,0,0,[],[],[],3072
241,885,454,0,0,0,[],[],[],3073
217,896,460,0,0,0,[],[],[],3074
238,920,455,0,0,0,[],[],[],3075
205,908,479,0,0,0,[],[],[],3076
238,838,463,0,0,0,[],[],[],3077
223,895,440,0,0,0,[],[],[],3078
217,918,424,0,0,0,[],[],[],3079
222,929,427,0,0,0,[],[],[],3080
218,936,437,0,0,0,[],[],[],3081
212,917,409,0,0,0,[],[],[],3082
233,911,442,0,0,0,[],[],[],3083
229,886,428,0,0,0,[],[],[],3084
187,866,459,0,0,0,[],[],[],3085
225,934,448,0,0,0,[],[],[],3086
252,914,418,0,0,0,[],[],[],3087
216,923,439,0,0,0,[],[],[],3088
255,860,426,0,0,0,[],[],[],3089
217,896,439,0,0,0,[],[],[],3090
246,893,426,0,0,0,[],[],[],3091
216,916,455,0,0,0,[],[],[],3092
234,922,392,0,0,0,[],[],[],3093
215,939,409,0,0,0,[],[],[],3094
224,871,409,0,0,0,[],[],[],3095
240,911,413,0,0,0,[],[],[],3096
243,934,416,0,0,0,[],[],[],3097
232,885,440,0,0,0,[],[],[],3098
233,953,416,0,0,0,[],[],[],3099
202,931,450,0,0,0,[],[],[],3100
208,932,428,0,0,0,[],[],[],3101
211,945,415,0,0,0,[],[],[],3102
229,939,436,0,0,0,[],[],[],3103
238,893,434,0,0,0,[],[],[],3104
215,944,441,0,0,0,[],[],[],3105
261,949,419,0,0,0,[],[],[],3106
202,950,402,0,0,0,[],[],[],3107
226,928,474,0,0,0,[],[],[],3108
225,941,423,0,0,0,[],[],[],3109
232,891,442,0,0,0,[],[],[],3110
225,923,427,0,0,0,[],[],[],3111
238,929,417,0,0,0,[],[],[],3112
253,904,453,0,0,0,[],[],[],3113
244,934,440,0,0,0,[],[],[],3114
238,910,432,0,0,0,[],[],[],3115
247,927,451,0,0,0,[],[],[],3116
254,912,406,0,0,0,[],[],[],3117
215,918,460,0,0,0,[],[],[],3118
236,920,483,0,0,0,[],[],[],3119
248,914,433,0,0,0,[],[],[],3120
206,916,431,0,0,0,[],[],[],3121
210,937,435,0,0,0,[],[],[],3122
220,954,427,0,0,0,[],[],[],3123
236,965,449,0,0,0,[],[],[],3124
227,928,413,0,0,0,[],[],[],3125
226,973,413,0,0,0,[],[],[],3126
229,965,431,0,0,0,[],[],[],3127
225,938,413,0,0,0,[],[],[],3128
229,953,445,0,0,0,[],[],[],3129
206,954,445,0,0,0,[],[],[],3130
231,979,456,0,0,0,[],[],[],3131
224,969,417,0,0,0,[],[],[],3132
253,953,432,0,0,0,[],[],[],3133
208,959,467,0,0,0,[],[],[],3134
205,979,460,0,0,0,[],[],[],3135
215,971,433,0,0,0,[],[],[],3136
217,974,439,0,0,0,[],[],[],3137
241,912,439,0,0,0,[],[],[],3138
219,959,422,0,0,0,[],[],[],3139
241,958,439,0,0,0,[],[],[],3140
238,947,436,0,0,0,[],[],[],3141
240,957,421,0,0,0,[],[],[],3142
228,951,440,0,0,0,[],[],[],3143
215,956,434,0,0,0,[],[],[],3144
243,968,409,0,0,0,[],[],[],3145
216,941,432,0,0,0,[],[],[],3146
230,1009,404,0,0,0,[],[],[],3147
229,983,418,0,0,0,[],[],[],3148
217,938,448,0,0,0,[],[],[],3149
218,1006,425,0,0,0,[],[],[],3150
219,982,428,0,0,0,[],[],[],3151
214,1007,444,0,0,0,[],[],[],3152
227,953,445,0,0,0,[],[],[],3153
229,978,445,0,0,0,[],[],[],3154
199,950,440,0,0,0,[],[],[],3155
232,984,384,0,0,0,[],[],[],3156
248,1046,406,0,0,0,[],[],[],3157
226,1024,383,0,0,0,[],[],[],3158
239,980,412,0,0,0,[],[],[],3159
253,983,407,0,0,0,[],[],[],3160
227,989,418,0,0,0,[],[],[],3161
220,1066,414,0,0,0,[],[],[],3162
270,992,370,0,0,0,[],[],[],3163
208,1063,413,0,0,0,[],[],[],3164
258,1020,383,0,0,0,[],[],[],3165
260,979,400,0,0,0,[],[],[],3166
238,950,431,0,0,0,[],[],[],3167
237,1005,396,0,0,0,[],[],[],3168
221,1044,387,0,0,0,[],[],[],3169
239,995,401,0,0,0,[],[],[],3170
223,1001,415,0,0,0,[],[],[],3171
209,1008,415,0,0,0,[],[],[],3172
266,975,383,0,0,0,[],[],[],3173
257,990,409,0,0,0,[],[],[],3174
235,989,413,0,0,0,[],[],[],3175
236,1011,418,0,0,0,[],[],[],3176
235,999,410,0,0,0,[],[],[],3177
221,1018,388,0,0,0,[],[],[],3178
214,1022,428,0,0,0,[],[],[],3179
253,993,395,0,0,0,[],[],[],3180
249,1044,388,0,0,0,[],[],[],3181
249,1014,387,0,0,0,[],[],[],3182
229,1019,427,0,0,0,[],[],[],3183
230,983,424,0,0,0,[],[],[],3184
245,1065,369,0,0,0,[],[],[],3185
239,1014,436,0,0,0,[],[],[],3186
220,1033,400,0,0,0,[],[],[],3187
244,988,418,0,0,0,[],[],[],3188
229,1013,414,0,0,0,[],[],[],3189
262,997,450,0,0,0,[],[],[],3190
231,999,389,0,0,0,[],[],[],3191
229,1071,364,0,0,0,[],[],[],3192
242,997,457,0,0,0,[],[],[],3193
213,1027,418,0,0,0,[],[],[],3194
248,1004,411,0,0,0,[],[],[],3195
223,1044,342,0,0,0,[],[],[],3196
231,1085,389,0,0,0,[],[],[],3197
231,1037,422,0,0,0,[],[],[],3198
264,998,374,0,0,0,[],[],[],3199
234,1042,371,0,0,0,[],[],[],3200
240,1086,331,0,0,0,[],[],[],3201
214,1054,382,0,0,0,[],[],[],3202
232,1072,369,0,0,0,[],[],[],3203
232,1057,364,0,0,0,[],[],[],3204
221,1056,394,0,0,0,[],[],[],3205
259,1070,354,0,0,0,[],[],[],3206
208,1064,365,0,0,0,[],[],[],3207
231,1083,386,0,0,0,[],[],[],3208
245,1057,379,0,0,0,[],[],[],3209
230,1090,409,0,0,0,[],[],[],3210
245,1047,351,0,0,0,[],[],[],3211
244,1068,378,0,0,0,[],[],[],3212
255,1022,385,0,0,0,[],[],[],3213
228,1074,381,0,0,0,[],[],[],3214
214,1088,395,0,0,0,[],[],[],3215
235,1027,417,0,0,0,[],[],[],3216
203,1051,382,0,0,0,[],[],[],3217
232,1054,390,0,0,0,[],[],[],3218
238,1067,378,0,0,0,[],[],[],3219
227,1085,352,0,0,0,[],[],[],3220
237,1038,361,0,0,0,[],[],[],3221
246,1007,406,0,0,0,[],[],[],3222
220,1120,346,0,0,0,[],[],[],3223
219,1095,379,0,0,0,[],[],[],3224
229,1041,341,0,0,0,[],[],[],3225
223,1110,367,0,0,0,[],[],[],3226
225,1105,362,0,0,0,[],[],[],3227
212,1082,384,0,0,0,[],[],[],3228
262,1066,356,0,0,0,[],[],[],3229
230,1091,354,0,0,0,[],[],[],3230
228,1075,360,0,0,0,[],[],[],3231
212,1137,359,0,0,0,[],[],[],3232
211,1086,384,0,0,0,[],[],[],3233
235,1085,355,0,0,0,[],[],[],3234
229,1104,337,0,0,0,[],[],[],3235
219,1078,375,0,0,0,[],[],[],3236
217,1103,356,0,0,0,[],[],[],3237
243,1085,371,0,0,0,[],[],[],3238
226,1088,352,0,0,0,[],[],[],3239
227,1139,379,0,0,0,[],[],[],3240
221,1078,363,0,0,0,[],[],[],3241
221,1114,344,0,0,0,[],[],[],3242
247,1061,380,0,0,0,[],[],[],3243
233,1080,334,0,0,0,[],[],[],3244
248,1075,376,0,0,0,[],[],[],3245
227,1148,346,0,0,0,[],[],[],3246
233,1100,346,0,0,0,[],[],[],3247
224,1108,389,0,0,0,[],[],[],3248
235,1101,335,0,0,0,[],[],[],3249
249,1109,349,0,0,0,[],[],[],3250
213,1138,320,0,0,0,[],[],[],3251
238,1094,343,0,0,0,[],[],[],3252
237,1079,348,0,0,0,[],[],[],3253
228,1089,346,0,0,0,[],[],[],3254
209,1098,361,0,0,0,[],[],[],3255
207,1091,366,0,0,0,[],[],[],3256
200,1094,383,0,0,0,[],[],[],3257
196,1150,356,0,0,0,[],[],[],3258
257,1128,352,0,0,0,[],[],[],3259
232,1133,352,0,0,0,[],[],[],3260
244,1094,339,0,0,0,[],[],[],3261
227,1128,347,0,0,0,[],[],[],3262
220,1121,366,0,0,0,[],[],[],3263
229,1117,358,0,0,0,[],[],[],3264
240,1085,336,0,0,0,[],[],[],3265
218,1132,357,0,0,0,[],[],[],3266
206,1157,326,0,0,0,[],[],[],3267
228,1160,338,0,0,0,[],[],[],3268
245,1104,368,0,0,0,[],[],[],3269
231,1169,341,0,0,0,[],[],[],3270
228,1131,310,0,0,0,[],[],[],3271
231,1162,346,0,0,0,[],[],[],3272
221,1157,309,0,0,0,[],[],[],3273
219,1139,352,0,0,0,[],[],[],3274
207,1140,331,0,0,0,[],[],[],3275
193,1176,332,0,0,0,[],[],[],3276
243,1163,342,0,0,0,[],[],[],3277
225,1147,312,0,0,0,[],[],[],3278
207,1143,379,0,0,0,[],[],[],3279
224,1130,337,0,0,0,[],[],[],3280
228,1150,344,0,0,0,[],[],[],3281
207,1144,306,0,0,0,[],[],[],3282
